03.12.2018 RGB-PI Database for MAME 2010 (0.139) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.

Name          :  Name of game(zip) to launch.
H pixels      :  Horizontal resolution.
Scanlines     :  Vertical resolution of the game, number of lines of the game.
Frame Rate    :  Frame Rate of the game in Hz.

H Position    :  Horizontal Position, use this value to move screen horizontally.
H Zoom        :  Horizontal Zoom, use this value to zoom/unzoom horizontal screen.
V Position    :  Vertical Position, use this value to move screen vertically.

H Front Porch :  Horizontal Front Porch
H Sync        :  Horizontal Synchronisation
H Back Porch  :  Horizontal Back Porch
V Sync        :  Vertical  Synchronisation
H Frequency   :  Horizontal Frequency, can be tweaked to force 625 lines mode (e.g. 15840 at 55Hz)

Core          :  Libretro core to use.
Orientation   :  Game Orientation, can be HORIZONTAL(H) or VERTICAL(V).

blstroid3 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
blstroid2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
blstroidg 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
blstroidh 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
vindictr 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
vindictre 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
vindictrg 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
vindictre4 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
vindictr4 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
vindictre3 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
vindictr2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
vindictr1 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
toobin 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 mame2010 V
toobine 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 mame2010 V
toobing 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 mame2010 V
toobin2 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 mame2010 V
toobin2e 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 mame2010 V
toobin1 1920 192 60.096154 -4 -27 3 48 192 240 5 15734 mame2010 V
cyberbal 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
cyberbal2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
cyberbalp 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
atetrisc 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 V
atetrisc2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 V
atetris 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
atetrisa 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
atetrisb 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
atetrisb2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
eprom 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
eprom2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
guts 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
cyberbal2p 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
cyberbal2p3 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
cyberbal2p2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
cyberbal2p1 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
skullxbo 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
skullxbo4 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
skullxbo3 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
skullxbo2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
skullxbo1 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
cyberbalt 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
cyberbalt1 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
badlands 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
badlandsb 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
klax 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
klax2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
klax3 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
klaxj 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
klaxd 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
klaxp1 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
klaxp2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
thunderj 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
hydra 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
hydrap 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
hydrap2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
pitfight 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
pitfight7 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
pitfight6 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
pitfight5 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
pitfight4 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
pitfight3 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
pitfightj 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
pitfightb 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
rampart 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
rampart2p 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
rampartj 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
shuuz 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
shuuz2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
batman 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
roadriot 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
offtwall 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
offtwallc 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
guardian 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
relief 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
relief2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
arcadecl 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
sparkz 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
motofren 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
motofrenmd 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
motofrenft 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
motofrenmf 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
spclords 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
spclordsb 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
spclordsa 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
spclordsg 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
rrreveng 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
rrrevenga 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
rrrevengb 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
beathead 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tmek 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
tmek51p 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
tmek45 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
tmek44 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
tmek20 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
primrage 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
primrage20 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
metalmx 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
area51 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
area51t 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
area51a 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
fishfren 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
freezeat 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
freezeatjp 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
freezeat2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
freezeat3 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
freezeat4 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
freezeat5 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
freezeat6 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
area51mx 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
a51mxr3k 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
maxforce 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
maxf_102 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
maxf_ng 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
vcircle 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 mame2010 H
a51site4 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sasuke 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
satansat 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
satansata 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
zarzon 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
vanguard 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
vanguardc 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
vanguardj 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
fantasy 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
fantasyu 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
fantasyj 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
pballoon 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
nibbler 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
nibblera 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
nibblerb 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
nibblero 1920 224 61.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
lasso 1920 224 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
chameleo 1920 224 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
wwjgtin 1920 224 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
photof 1920 224 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pinbo 1920 224 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
pinboa 1920 224 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
pinbos 1920 224 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
joyfulr 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
mnchmobl 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
marvins 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
madcrash 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
madcrush 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vangrd2 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
mainsnk 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
canvas 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
jcross 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
sgladiat 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hal21 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
hal21j 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
aso 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
alphamis 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
arian 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tnk3 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tnk3j 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
athena 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
fitegolf 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
fitegolfu 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
countryc 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ikari 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ikaria 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ikarinc 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ikarijp 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ikarijpb 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
victroad 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
dogosoke 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
dogosokb 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
gwar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
gwarj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
gwara 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
gwarb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
bermudat 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
bermudatj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
bermudata 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
worldwar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
psychos 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
psychosj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
chopper 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
choppera 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
chopperb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
legofair 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
fsoccer 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
fsoccerj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
fsoccerb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tdfever 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tdfeverj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tdfever2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ikari3 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
ikari3nr 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
pow 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
powj 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
searchar 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 V
searcharu 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 V
searcharj 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 V
streetsm 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
streetsm1 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
streetsmw 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
streetsmj 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
prehisle 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
prehisleu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gensitou 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mechatt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mechattu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bbusters 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bbustersu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dmndrby 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dmndrbya 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
nam1975 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
bstars 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
bstarsh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
tpgolf 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
mahretsu 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
maglord 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
maglordh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
ridhero 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
ridheroh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
alpham2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
ncombat 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
ncombath 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
cyberlip 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
superspy 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
mutnat 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
kotm 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
kotmh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
sengoku 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
sengokh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
burningf 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
burningfh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
lbowling 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
gpilots 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
gpilotsh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
joyjoy 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
bjourney 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
quizdais 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
quizdaisk 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
lresort 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
eightman 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
minasan 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
legendos 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
2020bb 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
2020bba 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
2020bbh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
socbrawl 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
socbrawlh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
roboarmy 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
fatfury1 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
fbfrenzy 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
bakatono 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
crsword 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
trally 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
kotm2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
sengoku2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
bstars2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
quizdai2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
3countb 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
aof 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
samsho 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
samshoh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
tophuntr 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
tophuntrh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
fatfury2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
janshin 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
androdun 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
ncommand 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
viewpoin 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
ssideki 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
wh1 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
wh1h 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
wh1ha 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
kof94 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
aof2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
aof2a 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
wh2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
fatfursp 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
fatfursa 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
savagere 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
fightfev 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
fightfeva 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
ssideki2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
spinmast 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
samsho2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
samsho2k 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
wh2j 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
wh2jh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
wjammers 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
karnovr 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
gururin 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
pspikes2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
fatfury3 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
zupapa 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
panicbom 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
aodk 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
sonicwi2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
zedblade 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
galaxyfg 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
strhoop 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
quizkof 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
quizkofk 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
ssideki3 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
doubledr 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
pbobblen 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
pbobblenb 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
kof95 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
kof95h 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
tws96 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
samsho3 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
samsho3h 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
fswords 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
stakwin 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
pulstar 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
whp 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
kabukikl 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
neobombe 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
gowcaizr 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
rbff1 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
rbff1a 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
aof3 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
aof3k 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
sonicwi3 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
turfmast 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
mslug 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
puzzledp 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
mosyougi 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
marukodq 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
neomrdo 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
sdodgeb 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
goalx3 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
zintrckb 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
overtop 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
