22.01.2019 RGB-PI Database for FBA 0.2.97.44 (0.197) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.

Name          :  Name of game(zip) to launch.
H pixels      :  Horizontal resolution.
Scanlines     :  Vertical resolution of the game, number of lines of the game.
Frame Rate    :  Frame Rate of the game in Hz.

H Position    :  Horizontal Position, use this value to move screen horizontally.
H Zoom        :  Horizontal Zoom, use this value to zoom/unzoom horizontal screen.
V Position    :  Vertical Position, use this value to move screen vertically.

H Front Porch :  Horizontal Front Porch
H Sync        :  Horizontal Synchronisation
H Back Porch  :  Horizontal Back Porch
V Sync        :  Vertical  Synchronisation
H Frequency   :  Horizontal Frequency, can be tweaked to force 625 lines mode (e.g. 15840 at 55Hz)

Core          :  Libretro core to use.
Orientation   :  Game Orientation, can be HORIZONTAL(H) or VERTICAL(V).

cottonja 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cottonjad 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cottonjd 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cottonu 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cottonud 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
countrun 1920 224 59.410646 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
countrunb 1920 224 59.410646 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
countryc 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cphd 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cppicf 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cppicf2 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cprobowl 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cprogolf 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cprogolf18 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cprogolfj 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cps1demo 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cps1frog 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cpsoccer 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cpsoccerj 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cptennis 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cptennisj 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crazyblk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crazycop 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crazyfgt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crbaloon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crbaloon2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crimec 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crimecj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crimecu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crimfght 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crimfghtj 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crimfghtu 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crockman 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
croquis 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crospang 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crossbld 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crshrace 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crshrace2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crswd2bl 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crsword 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cruisin 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crush 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crush2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crush4 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crush5 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crushbl 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crushbl2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crushbl3 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crusherm 1920 239 57.550645 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
crushs 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crzrally 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crzrallya 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
crzrallyg 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
csclub 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
csclub1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
csclub1d 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cscluba 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
csclubh 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
csclubj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
csclubjy 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cscrtry 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cscrtry2 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
csdtenis 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
csilver 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
csilverj 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
csilverja 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cskater 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
csuperas 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
csweetht 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ct2k3sa 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ct2k3sp 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cterrani 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cthd2003 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cthd2k3a 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ctisland 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ctisland2 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ctisland3 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ctomaday 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ctornado 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ctribe 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ctribeb 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ctribeb2 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ctribej 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ctribeu1 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ctribeua 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ctrpllrp 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ctsttape 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cubybop 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cuebrick 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cuebrickj 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cultures 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cupfinal 1920 224 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cutefght 1920 224 57.793000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cutieq 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cworld 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cworld2j 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cworld2ja 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cworld2jb 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cybattlr 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cyberlip 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cybertnk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cybots 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cybotsj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cybotsjd 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cybotsu 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cybotsud 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
cyvern 1920 240 59.597100 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
cyvernj 1920 240 59.597100 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
czeroize 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dacholer 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dadandrn 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
daimakai 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
daimakaib 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
daimakair 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
daioh 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
daioha 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
daiohc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
daiohp 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dairesya 1920 224 30.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
daisenpu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
daitorid 1920 224 58.232800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
daitorida 1920 224 58.232800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dambustr 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dambustra 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dambustruk 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dangar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dangara 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dangarb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dangarbt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dangarj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dangseed 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dankuga 1920 224 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
daraku 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darius 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darius2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darius2d 1920 232 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darius2do 1920 232 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dariuse 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dariusg 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dariusgj 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dariusgu 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dariusgx 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dariusj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dariuso 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dariusu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darkadv 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darkmist 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
darkplnt 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darkseal 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darkseal1 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darkseal2 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darksealj 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darktowr 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
darwin 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dassault 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dassault4 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dblaxle 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dblaxleu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dbldynj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dbldynu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dblewing 1920 240 58.443000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
dblpoint 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dblpointd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dbreed 1920 256 55.017606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dbreedm72 1920 256 55.017606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dbz 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dbz2 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dbza 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dcon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dday 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddayc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddaydoo 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddayjlc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddayjlca 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddcrew 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrew1 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrew1d 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrew2 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrew2d 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrewd 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrewj 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrewj2 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrewj2d 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrewjd 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrewu 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddcrewud 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddonpach 1920 240 57.550645 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddonpacha 1920 240 57.550645 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddonpachj 1920 240 57.550645 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2100 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2100c 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2100hk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2100j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2100k 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2100t 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2101 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2101c 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2101hk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2101j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2101k 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2101t 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2c 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2hk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2k 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp2t 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddp3 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddpdoj 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddpdoja 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddpdojb 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddpdojblk 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddpdojblka 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddpdojblkbl 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ddragon 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragon2 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragon2b 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragon2b2 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragon2u 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragon3 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragon3b 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragon3j 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragon3p 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragonb 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragonb2 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragonba 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragonu 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragonua 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragonub 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragonw 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddragonw1 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddream95 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddribble 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddribblep 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsom 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsoma 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomar1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomb 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomh 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomjr1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomjr2 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomr1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomr2 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomr3 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomu 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomud 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddsomur1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtod 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtoda 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodar1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodd 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodh 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodhr1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodhr2 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodjr1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodjr2 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodr1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodu 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddtodur1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddux 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ddux1 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dduxbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dduxd 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dduxj 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dduxjd 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deadconx 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deadconxj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
dealer 1920 236 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
deathbrd 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
decomult 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
deerhunt 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deerhunta 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deerhuntb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deerhuntc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deerhuntd 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deerhunte 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
defcmnd 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
defence 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
defender 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
defenderb 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
defenderg 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
defenderj 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
defenderw 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
defense 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deluxe4u 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deluxe5 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deluxe5a 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deluxe5b 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
demonwld 1920 240 55.161545 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
demonwld1 1920 240 55.161545 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
demonwld2 1920 240 55.161545 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
demonwld3 1920 240 55.161545 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
demonwld4 1920 240 55.161545 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
depthch 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
depthcho 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deroon 1920 240 57.445800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deroon2 1920 240 57.445800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
deroona 1920 240 57.445800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
desertbr 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
desertbrd 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
